MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,AvgIpc,BalabanJ,HallKierAlpha,Ipc,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumSaturatedHeterocycles,MolLogP,Value
12.699357,0.02675926,-0.94097316,0.49993032,14.541667,330.336,0.3027524,0.5071546,1.125,2.4875734,2.5147035,-2.89,145806.62,17.60299,11.56649,0.0,0.0,5.9693055,14.383612,0.0,0.0,0.0,11.649125,32.05623,18.917664,11.126903,17.535795,0.0,0.0,0.0,33.296,0.0,46.557888,11.499023,0.0,0.0,11.499023,0.0,9.5314,0.0,47.908012,0.0,0.0,0.0,28.87034,0.0,23.781858,6.923737,6.0760202,13.847474,0.0,4.736863,5.175132,0.0,36.327206,0.42011112,-2.6497083,2.1165535,4.9175463,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.6912,4.35
13.857384,0.16496034,-2.1763892,0.041455783,49.77778,1157.307,0.33529133,0.4792427,0.6296296,3.7459102,1.1544453,-3.09,1.242825e+17,67.14363,31.078012,0.0,0.0,17.907915,0.0,14.383612,0.0,0.0,65.34359,94.80358,27.39118,50.15442,17.907915,0.0,0.0,50.24366,224.29584,26.427528,34.947372,0.0,0.0,0.0,0.0,0.0,52.278515,50.24366,107.7623,0.0,0.0,0.0,24.332653,31.256392,5.5731044,0.0,39.84699,27.694948,19.923494,37.894905,48.80925,0.0,40.359543,-5.2534614,-4.482389,-25.71747,15.346506,0.0,5.0,3.0,0.0,0.0,0.0,3.0,-0.7649,4.31
5.800721,0.59836435,0.59836435,0.39049196,17.107143,373.456,0.12938532,0.4967437,1.0357143,3.3674965,1.5465912,-2.92,6784441.5,18.068079,0.0,0.0,0.0,0.0,9.883888,0.0,0.0,0.0,23.354815,55.760075,34.81818,12.626498,16.61461,0.0,9.883888,5.1557126,12.841643,33.35095,59.788315,16.876415,4.736863,0.0,5.7495117,0.0,4.837589,0.0,23.968546,0.0,22.029827,0.0,0.0,6.606882,51.162685,25.931156,7.1097975,36.52868,27.172335,9.574451,5.4491444,0.0,12.87411,6.1737065,0.813507,4.511739,3.8522396,1.684661,1.0,1.0,2.0,1.0,3.0,1.0,4.0886,5.09
14.224317,0.04984084,-5.029493,0.11072669,12.980392,841.548,0.4706624,0.4706624,0.8039216,3.770027,1.5311226,-4.37,284235040000.0,0.0,0.0,0.0,10.023292,12.083478,4.794537,12.3902025,13.171246,0.0,80.39082,78.54132,60.266968,16.33009,80.49913,0.0,19.25715,5.7336674,29.831331,13.089513,134.216,0.0,11.050456,13.171246,0.0,31.859888,27.659472,0.0,33.996117,0.0,32.708775,0.0,17.861061,46.206036,36.491966,3.972406,48.66141,53.847725,41.827847,5.7336674,70.91665,7.0999737,19.123915,11.794569,-2.7100525,-2.8694158,0.03114597,-4.0614567,0.0,0.0,4.0,3.0,7.0,0.0,8.2683,5.05
10.324075,0.3315068,-0.66423386,0.29051694,11.25,282.468,0.30283955,0.48123038,0.75,2.4255497,3.0661578,-0.79,22676.463,0.0,0.0,0.0,0.0,5.9693055,4.794537,0.0,0.0,0.0,70.44235,32.104107,6.4208217,0.0,5.9693055,0.0,0.0,0.0,96.81524,0.0,12.1520405,0.0,0.0,0.0,0.0,0.0,4.794537,0.0,96.81524,0.0,0.0,0.0,0.0,6.4208217,12.841643,70.629036,0.0,0.0,19.075777,5.1065273,0.0,0.0,10.324075,0.0,-0.66423386,21.239807,2.2588286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1085,4.51
12.863608,0.00041176297,-0.25477389,0.5639453,14.461538,349.386,0.22924872,0.4892502,1.0384616,2.977554,1.7592161,-2.92,1041152.4,17.436499,11.543492,5.783245,0.0,0.0,9.589074,0.0,0.0,0.0,24.265469,33.151814,29.12425,5.5634513,22.535734,0.0,4.8999095,0.0,13.027703,20.6401,64.91517,5.7495117,4.736863,0.0,5.7495117,0.0,0.0,0.0,38.963413,0.0,10.969244,0.0,23.430704,33.40911,6.5447564,0.0,36.3982,31.985357,0.0,9.154014,11.681836,0.0,27.633001,1.6420516,0.32961804,-0.00041176297,2.7639115,3.969296,1.0,0.0,2.0,1.0,3.0,0.0,3.5371,4.23
13.00454,0.04189189,-0.68354887,0.3117101,10.1,548.504,0.3076573,0.4227176,0.475,2.856607,1.8395739,-5.52,349039680.0,0.0,22.998047,0.0,11.81436,23.877222,28.767223,0.0,0.0,0.0,12.132734,48.530937,38.821854,11.374773,47.066353,0.0,0.0,0.0,27.694948,10.633577,71.79057,22.998047,29.58103,11.374773,22.998047,0.0,19.178148,0.0,48.410927,0.0,0.0,0.0,45.49972,0.0,13.847474,50.245678,24.265469,0.0,10.633577,18.947453,20.152328,0.0,71.65437,0.6038082,-4.226171,0.0,4.660959,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.8924,4.06
12.310126,0.118257135,-0.74762595,0.30083135,10.4,412.354,0.25544074,0.5041445,0.56666666,2.691938,1.7626141,-4.6,3673267.8,0.0,34.49707,0.0,11.81436,0.0,9.589074,0.0,0.0,0.0,6.066367,42.46457,22.501675,0.0,23.189133,0.0,0.0,0.0,0.0,10.633577,59.65784,34.49707,10.633577,11.374773,34.49707,0.0,0.0,0.0,20.715977,0.0,0.0,0.0,22.501675,0.0,24.265469,24.265469,0.0,0.0,10.633577,0.0,0.0,0.0,24.620253,0.29358786,-5.5497146,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.4248,5.8
15.271744,0.081586555,-1.3199737,0.4449728,19.083334,483.543,0.3407231,0.477497,0.9722222,3.489321,1.4100578,-3.97,285328420.0,11.380672,0.0,5.4287906,0.0,5.9693055,4.794537,9.184952,0.0,0.0,54.597305,40.6589,44.30685,11.204087,22.559616,0.0,9.883888,11.835813,6.5447564,31.078936,100.09433,11.126903,15.645489,10.077802,0.0,0.0,6.5447564,17.653032,15.92144,0.0,22.029827,4.390415,10.949676,29.584656,42.86938,12.26321,10.633467,54.597305,10.216699,0.0,17.020857,0.0,26.815968,3.1007729,-0.83993095,1.3774085,3.7434375,0.0,0.0,2.0,3.0,1.0,4.0,2.0,4.2097,4.48
13.175012,0.09604795,-1.8499556,0.46651128,20.7,426.812,0.34267634,0.45819774,1.2333333,3.3501427,1.6208255,-3.1,13642223.0,6.606882,17.100075,6.7929425,5.559267,5.9693055,4.794537,9.778516,0.0,0.0,18.524677,18.553556,22.579494,34.035397,28.47317,0.0,9.551078,0.0,32.097248,6.7929425,50.265892,22.886879,15.032992,0.0,11.499023,11.60094,28.28409,0.0,30.034914,5.022633,22.290781,0.0,30.943365,50.920647,5.5634513,0.0,23.623571,6.066367,0.0,30.795507,17.548637,6.506499,30.165993,0.9986958,0.25707984,0.09604795,1.9208969,0.0,0.0,3.0,1.0,2.0,3.0,0.0,2.4617,7.21
13.1010475,0.18129869,-0.18867895,0.528205,11.8,425.466,0.27445042,0.49269238,1.1,3.2231114,1.8935554,-3.59,7443808.0,0.0,16.459896,11.656692,5.559267,0.0,9.589074,9.384673,0.0,0.0,11.336786,41.971306,12.611123,36.89514,45.001648,0.0,9.384673,0.0,6.923737,26.646181,50.781437,17.248535,29.61899,5.6873865,17.248535,11.336786,4.794537,0.0,12.487188,0.0,22.070295,0.0,11.466447,43.462543,5.5634513,39.589916,40.80855,0.0,10.300767,14.210588,18.16986,1.2846661,29.559341,2.4786644,1.3062353,1.7595869,1.4347811,4.6154447,0.0,0.0,2.0,2.0,4.0,0.0,2.4411,4.68
12.897226,0.029765684,-0.96892196,0.43168125,14.074074,370.401,0.3062222,0.5071546,1.1851852,2.6129029,2.4267046,-3.15,682291.6,17.60299,11.56649,0.0,0.0,5.9693055,14.383612,0.0,0.0,6.5789356,17.725145,38.47705,18.414747,11.126903,17.535795,0.0,0.0,0.0,39.213905,0.0,59.21284,11.499023,0.0,0.0,11.499023,0.0,9.5314,0.0,53.825916,0.0,0.0,0.0,35.291164,6.4208217,23.781858,0.0,12.1520405,13.847474,6.5789356,4.736863,5.4295764,0.0,37.394264,0.40334156,-2.598033,4.212006,7.2654586,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.6375,4.4
12.935624,0.25810373,-0.25810373,0.5638677,10.285714,396.874,0.2573737,0.49662203,0.89285713,2.7166617,1.8833463,-3.18,2174598.2,11.499023,0.0,0.0,5.90718,0.0,4.794537,0.0,0.0,0.0,29.800041,48.88539,16.776386,31.15782,34.57028,0.0,0.0,0.0,6.923737,24.853172,76.81321,11.499023,20.107304,17.062159,11.499023,11.60094,0.0,6.923737,15.92144,5.022633,0.0,0.0,5.90718,33.45988,11.250837,0.0,38.48506,43.32194,10.633577,21.074665,10.548506,6.204392,12.935624,3.491306,0.90594554,0.0,1.9261618,3.1196651,0.0,0.0,3.0,0.0,3.0,0.0,5.66152,4.15
5.962476,0.5890901,0.5890901,0.3532933,18.970589,457.578,0.13749196,0.4967437,0.9705882,3.525752,1.4786721,-3.16,166790350.0,23.885942,0.0,0.0,0.0,0.0,4.8999095,4.9839787,0.0,0.0,23.354815,55.760075,54.80036,12.626498,22.432472,0.0,15.200677,5.1557126,12.841643,64.429886,53.591473,16.876415,14.953561,5.817863,5.7495117,0.0,4.837589,0.0,23.968546,0.0,22.029827,0.0,0.0,6.606882,96.249084,12.841643,7.1097975,6.066367,51.51481,19.714142,5.577032,0.0,15.963854,6.317472,1.8483275,2.561209,7.603783,1.7046616,1.0,2.0,2.0,1.0,3.0,2.0,3.4982,4.89
13.483504,0.050294142,-1.9005957,0.08735109,15.421053,781.823,0.34267634,0.49173704,0.9298246,3.8910291,0.99504817,-6.3,5311379000000.0,43.812767,5.601051,5.90718,17.373627,5.9693055,19.178148,9.778516,0.0,0.0,13.847474,55.306213,49.54723,46.932293,45.96854,0.0,24.002066,0.0,65.324265,38.00481,93.29027,17.137367,26.246496,11.374773,5.7495117,0.0,56.013985,0.0,70.77722,0.0,22.290781,0.0,80.16694,46.870483,10.949676,20.285963,57.28419,19.05647,15.950366,23.93143,26.342697,0.0,69.53267,2.1927657,-1.2713082,4.3017,4.0720067,2.9856663,0.0,2.0,1.0,4.0,5.0,0.0,3.6901,4.78
13.018759,0.0015806091,-0.8849009,0.9317943,20.88,335.359,0.30290854,0.48122957,0.96,2.9104931,1.8100003,-2.95,746430.94,0.0,5.783245,0.0,5.90718,5.9693055,14.383612,0.0,0.0,0.0,42.46457,23.614092,24.092482,11.959747,17.65973,0.0,4.8999095,0.0,24.80139,6.5447564,70.784744,0.0,0.0,0.0,0.0,0.0,4.794537,0.0,56.64427,0.0,0.0,0.0,24.153088,24.092482,11.126903,0.0,23.09901,30.331835,0.0,5.1065273,0.0,0.0,38.536396,2.8280847,-1.3926282,0.36232576,0.32167518,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0284,5.31
12.914569,0.0,-2.4128232,0.30950695,13.566667,426.336,1.0,1.0,1.2666667,3.0270293,1.6016659e-06,-1.23,2378785.0,5.601051,0.0,0.0,5.559267,59.11457,4.794537,4.9839787,0.0,5.7495117,19.05647,30.006147,16.690355,36.0255,16.87223,0.0,9.551078,0.0,32.097248,0.0,57.375996,17.137367,74.886894,0.0,5.7495117,0.0,23.547226,0.0,30.034914,0.0,22.290781,0.0,88.956566,27.854233,0.0,29.689938,12.132734,0.0,4.9839787,0.0,1.3701054,0.0,29.025291,-1.3653837,-1.9069765,-0.24056591,0.884943,0.0,0.0,1.0,1.0,2.0,3.0,0.0,-6.6534,5.49
9.9262295,0.18650341,0.18650341,0.43853414,11.444445,374.425,0.276139,0.5079429,1.0,3.3159726,1.8524891,-3.32,3604379.2,11.4434395,0.0,0.0,11.11348,0.0,0.0,4.9839787,0.0,10.197364,42.09372,30.521238,21.8526,11.2106285,33.567734,0.0,20.165321,0.0,5.222756,6.2557693,54.597305,28.591543,0.0,0.0,5.7495117,11.761885,0.0,0.0,0.0,0.0,44.64788,0.0,5.7495117,16.807407,33.06323,11.761885,18.1991,36.587605,21.24771,9.40113,5.689652,1.3873943,8.222224,4.0354156,0.55496097,1.8807108,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,4.8606,5.11
13.034138,0.0,-2.4043486,0.32608914,15.193548,432.364,1.0,1.0,1.2580645,3.3300009,2.3119974e-06,-2.43,9943912.0,5.601051,11.499023,6.7929425,5.559267,29.557285,4.794537,4.9839787,0.0,0.0,6.923737,24.619923,28.142946,36.0255,16.87223,0.0,9.551078,0.0,32.097248,6.7929425,51.309628,22.886879,49.696808,0.0,11.499023,0.0,23.547226,0.0,30.034914,0.0,22.290781,0.0,60.44271,28.40358,10.949676,17.557203,6.066367,12.132734,4.9839787,9.473726,12.216139,0.0,29.364897,-1.0800958,-0.55169785,-0.22945595,1.0983015,0.0,0.0,2.0,1.0,2.0,3.0,0.0,-3.0023,6.08
12.998108,0.11978237,-1.8020927,0.52315724,20.461538,349.346,0.34267634,0.45819774,1.3461539,3.011932,1.8134139,-3.06,1523004.5,6.606882,5.601051,0.0,5.559267,5.9693055,9.778516,9.778516,0.0,0.0,6.923737,24.619923,22.70997,35.20961,16.87223,0.0,14.535057,0.0,32.097248,0.0,57.636948,11.387856,5.559267,0.0,0.0,0.0,28.28409,0.0,30.034914,0.0,22.290781,0.0,18.586971,29.059515,16.466377,0.0,29.950891,12.132734,9.9679575,4.736863,6.6884828,0.0,33.89073,1.5511963,-0.7169064,3.505833,1.9706166,0.0,0.0,2.0,0.0,3.0,3.0,0.0,1.4746,6.42
15.557902,0.014187494,-0.97328,0.2549043,15.157895,516.573,0.2796287,0.49223834,1.1578947,3.428471,1.6625133,-4.21,552635970.0,11.250837,11.566732,5.4287906,5.90718,0.0,14.796328,9.870512,0.0,0.0,54.597305,41.640205,25.831112,18.012722,22.497492,0.0,10.047196,11.651573,12.965578,31.643976,94.02797,16.876415,26.279327,10.077802,5.7495117,0.0,6.5447564,11.7351265,22.342262,0.0,22.029827,4.390415,34.849236,25.15097,29.177544,18.786737,4.5670996,59.49721,0.0,10.4705305,22.984632,0.0,27.489775,10.015312,-1.1475142,2.1999104,1.9484643,1.4365202,0.0,1.0,3.0,1.0,4.0,1.0,3.7685,4.44
14.613698,0.36075646,-2.5796533,0.05538454,24.279411,954.664,0.34066734,0.5041437,0.5882353,3.2832582,1.3890282,-9.11,360415230000000.0,12.710849,70.0575,29.642529,0.0,41.785137,9.589074,23.972687,0.0,0.0,0.0,30.331835,22.608261,34.592533,41.785137,0.0,0.0,5.9179063,49.148586,6.606882,58.149094,80.12105,4.736863,0.0,68.99414,0.0,42.80479,5.9179063,59.334133,0.0,11.126903,0.0,0.0,30.331835,0.0,0.0,0.0,0.0,0.0,33.15804,38.83476,0.0,96.818726,-7.0786347,-32.014156,-16.295527,-1.3095877,0.0,0.0,4.0,4.0,0.0,4.0,1.0,-0.0017,7.12
13.23212,0.16328266,-0.82091737,0.23321879,10.125,664.576,0.30779123,0.4225344,0.41666666,2.943193,1.9395362,-6.58,9927604000.0,0.0,22.998047,11.499023,11.81436,35.81583,38.356297,0.0,0.0,0.0,6.066367,42.46457,64.0441,0.0,59.004963,0.0,0.0,0.0,41.542423,10.633577,59.65784,34.49707,39.054756,11.374773,34.49707,0.0,28.767223,0.0,62.2584,0.0,0.0,0.0,45.49972,0.0,65.80789,24.265469,0.0,0.0,10.633577,28.421177,30.459984,0.0,96.58757,-0.012857483,-8.7770405,0.0,6.4038258,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.743,4.95
13.109712,0.13875103,-0.8103068,0.23321879,10.125,664.576,0.30779123,0.4225344,0.39583334,2.9512858,1.870043,-6.58,10106244000.0,0.0,22.998047,11.499023,11.81436,35.81583,38.356297,0.0,0.0,0.0,0.0,48.530937,64.0441,0.0,59.004963,0.0,0.0,0.0,41.542423,10.633577,59.65784,34.49707,39.054756,11.374773,34.49707,0.0,28.767223,0.0,62.2584,0.0,0.0,0.0,56.998745,0.0,65.80789,24.265469,0.0,0.0,10.633577,28.421177,30.408274,0.0,96.13068,0.20427087,-8.515583,0.0,6.4471145,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.743,5.07
13.251658,0.10644131,-1.8381964,0.3520084,18.64516,416.437,0.34267634,0.45819774,1.3225807,3.1469378,1.7532196,-3.54,14926358.0,12.30081,5.601051,0.0,5.559267,5.9693055,4.794537,14.762494,0.0,0.0,12.844172,36.961178,16.513126,41.754364,16.87223,0.0,14.535057,5.7336674,39.020985,6.5447564,56.631115,23.228725,11.292934,0.0,0.0,0.0,28.28409,18.764606,41.292294,0.0,22.290781,0.0,25.131727,40.270145,16.513126,0.0,23.754047,12.990105,16.824846,15.454509,6.73793,0.0,34.639286,8.377493,4.995354,1.7612681,4.125655,0.0,0.0,2.0,0.0,3.0,3.0,0.0,1.09322,6.3
13.152987,0.11429405,-1.8254596,0.4932514,20.965517,392.367,0.34267634,0.45819774,1.2068965,3.3430068,1.6155698,-3.39,9368122.0,6.606882,17.100075,6.7929425,5.559267,5.9693055,4.794537,9.778516,0.0,0.0,6.923737,30.68629,16.513126,29.012764,16.87223,0.0,9.551078,0.0,32.097248,6.7929425,51.309628,22.886879,15.032992,0.0,11.499023,0.0,28.28409,0.0,30.034914,0.0,22.290781,0.0,25.379913,40.55854,16.466377,0.0,17.557203,18.1991,0.0,19.194567,17.737263,0.0,30.144762,1.362343,0.5972854,0.11429405,2.0633836,0.0,0.0,3.0,1.0,2.0,3.0,0.0,1.8083,5.42
5.64961,0.53586435,0.53586435,0.40908286,13.923077,347.418,0.12936127,0.4967437,1.0384616,2.9806287,1.864944,-2.92,1370683.9,18.068079,0.0,0.0,0.0,0.0,4.9839787,0.0,0.0,0.0,23.354815,43.924263,34.81818,12.626498,16.61461,0.0,9.883888,5.1557126,0.0,34.35678,59.788315,16.876415,4.736863,0.0,5.7495117,0.0,4.837589,0.0,11.126903,0.0,22.029827,0.0,0.0,6.606882,51.162685,0.0,7.1097975,50.624023,27.172335,9.574451,5.413102,0.0,12.33279,6.0644965,0.8007522,1.9219414,1.3470727,5.700996,1.0,0.0,2.0,1.0,3.0,0.0,3.5544,5.14
13.255116,0.098015204,-1.8484389,0.50886405,19.066668,402.41,0.34267634,0.45819774,1.3,3.128889,1.8286861,-3.57,9549444.0,18.370031,5.601051,0.0,5.559267,5.9693055,4.794537,14.762494,5.2618914,0.0,13.847474,30.537828,16.513126,35.20961,16.87223,5.2618914,14.535057,0.0,45.441807,0.0,56.631115,17.457077,5.559267,0.0,0.0,0.0,34.70491,11.331113,48.21603,0.0,22.290781,0.0,18.586971,46.690968,16.513126,0.0,29.820415,6.923737,11.0532,9.720841,6.71873,0.0,34.383625,2.521995,-0.74164706,2.3534036,3.8732405,0.0,0.0,2.0,0.0,3.0,3.0,0.0,1.90868,6.57
12.329823,0.17535461,-0.7735327,0.6834252,14.4,346.423,0.19010603,0.49594486,0.96,2.622995,2.3423295,-2.14,362235.6,11.499023,11.56649,0.0,0.0,0.0,9.589074,0.0,0.0,0.0,39.027843,24.639229,5.5634513,31.450464,11.56649,0.0,0.0,0.0,51.552635,14.219595,34.90876,11.499023,9.473726,0.0,11.499023,0.0,0.0,0.0,77.83206,0.0,0.0,0.0,28.442905,17.733786,19.262465,39.21328,6.066367,0.0,6.923737,9.473726,10.711165,0.0,24.525251,0.86589843,-0.06463668,7.6973667,2.1585834,2.8836398,1.0,0.0,1.0,0.0,1.0,0.0,4.0329,4.36
13.524375,0.09623964,-1.8421988,0.52259815,20.185184,366.348,0.34267634,0.45819774,1.2962962,3.0110896,1.7955326,-3.06,2143417.0,12.424103,5.601051,0.0,5.559267,5.9693055,4.794537,14.168931,0.0,0.0,6.923737,36.75266,16.513126,29.012764,16.87223,0.0,9.551078,0.0,32.097248,0.0,63.193214,11.387856,5.559267,4.390415,0.0,0.0,28.28409,5.8172207,30.034914,0.0,22.290781,0.0,35.531094,28.835537,5.5634513,12.132734,23.623571,6.066367,4.9839787,4.736863,20.126087,0.0,29.74261,0.96269476,-1.0990005,0.09623964,1.8023216,0.0,0.0,2.0,1.0,2.0,3.0,0.0,2.2187,6.43
12.96619,0.097169705,-0.50136536,0.36533016,11.896552,413.411,0.2744532,0.49269238,1.1034483,3.2219868,1.9370555,-3.66,4851571.0,0.0,16.459896,5.7495117,11.246654,0.0,14.908855,9.384673,0.0,0.0,11.336786,29.838573,12.132734,41.81845,39.094467,0.0,9.384673,0.0,0.0,21.329393,60.895756,17.248535,24.302202,5.6873865,17.248535,11.336786,0.0,10.114318,5.5634513,0.0,22.070295,0.0,11.246654,43.338608,0.0,55.265976,18.208754,0.0,4.9839787,14.210588,17.807957,1.1966513,28.39732,1.2050681,1.383979,1.6898274,0.0,4.5365205,0.0,0.0,2.0,2.0,4.0,0.0,2.3909,4.23
13.543485,0.12104482,-1.8311336,0.36142138,19.735294,458.518,0.34267634,0.45819774,1.1764706,3.217764,1.5962713,-3.52,90796620.0,6.606882,5.601051,0.0,5.559267,5.9693055,4.794537,14.770921,0.0,0.0,32.755486,31.040745,17.67166,52.112297,34.585537,0.0,9.551078,4.992405,58.28345,11.444666,51.309628,11.387856,10.459177,11.374773,0.0,0.0,28.28409,0.0,56.221115,0.0,22.290781,0.0,18.586971,29.059515,53.64837,0.0,17.557203,24.537636,16.816051,9.720841,6.881016,0.0,37.785072,3.62425,-0.7133456,5.2847447,4.9621196,0.0,0.0,3.0,1.0,2.0,3.0,0.0,3.7496,5.64
12.8376665,0.056936216,-0.3607391,0.52253497,13.148149,364.401,0.24754232,0.49211985,1.1111112,3.0848358,1.648168,-2.99,2223599.0,23.633343,11.543492,5.783245,0.0,0.0,14.573053,0.0,0.0,0.0,13.847474,37.35498,24.194191,11.126903,22.535734,0.0,9.883888,0.0,13.847474,26.241152,59.109756,5.7495117,4.736863,0.0,5.7495117,0.0,0.0,0.0,46.017628,0.0,10.969244,0.0,23.020666,34.45254,19.63427,6.1968436,30.331835,0.0,23.731363,9.154014,11.551594,0.0,31.833868,1.237998,0.11095818,1.4995012,7.566802,0.0,1.0,0.0,1.0,2.0,3.0,0.0,3.3238,4.19
13.296508,0.0949265,-1.8537046,0.25797412,19.0,419.441,0.34267634,0.45819774,1.3225807,3.1282904,1.8109148,-3.59,13508339.0,18.136429,5.601051,0.0,5.559267,5.9693055,15.187799,9.778516,0.0,0.0,13.847474,30.537828,16.513126,35.20961,22.70785,5.4092836,14.535057,5.7336674,45.441807,0.0,56.631115,11.387856,11.292934,0.0,0.0,0.0,34.70491,5.4092836,48.21603,0.0,22.290781,0.0,24.42259,46.690968,16.513126,0.0,29.820415,6.923737,4.9839787,20.863792,6.7281504,0.0,34.566097,8.159209,-0.86861,2.354934,3.864491,0.0,0.0,2.0,0.0,3.0,3.0,0.0,1.32107,7.48
13.076166,0.081049524,-1.8627739,0.49919045,19.448277,392.367,0.34267634,0.477639,1.2758621,3.0660088,1.7524376,-3.52,5283208.5,6.606882,5.601051,0.0,5.559267,11.938611,4.794537,14.573053,0.0,0.0,6.923737,36.75266,16.513126,34.576218,22.841536,0.0,9.551078,0.0,32.097248,0.0,62.939445,11.387856,5.559267,0.0,0.0,0.0,28.28409,0.0,40.392902,0.0,22.290781,0.0,41.822083,22.290781,5.5634513,6.066367,29.689938,6.066367,4.9839787,4.736863,6.5980387,0.0,41.125435,0.9702099,-1.7862604,0.081049524,1.7497773,0.0,0.0,2.0,1.0,2.0,3.0,0.0,1.7778,6.0
12.349168,0.07787037,-1.1331028,0.5847075,15.285714,288.299,0.19587925,0.5071546,1.1428572,2.4213836,2.4593587,-2.4,38676.76,11.499023,11.56649,0.0,0.0,0.0,9.589074,0.0,0.0,0.0,11.649125,38.47705,5.5731044,17.23087,11.56649,0.0,0.0,0.0,26.372263,0.0,46.557888,11.499023,0.0,0.0,11.499023,0.0,0.0,0.0,40.984272,0.0,0.0,0.0,34.619854,0.0,23.781858,0.0,6.0760202,13.847474,0.0,0.0,0.0,0.0,24.380035,0.41938975,-2.0061958,1.8356739,3.71054,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.1204,3.68
13.076384,0.0,-2.4277332,0.21380125,15.09375,447.379,1.0,1.0,1.34375,3.3644338,2.449997e-06,-2.63,15123967.0,5.601051,11.499023,6.7929425,5.559267,29.557285,4.794537,4.9839787,0.0,0.0,6.923737,18.553556,28.142946,41.712887,22.559616,0.0,9.551078,0.0,32.097248,12.526609,45.24326,22.886879,55.430473,5.6873865,11.499023,0.0,23.547226,0.0,30.034914,0.0,22.290781,0.0,60.44271,45.04064,0.0,17.557203,12.132734,0.0,4.9839787,15.207394,12.191202,0.0,29.411564,5.147043,-0.85237044,-0.24678378,0.9310049,0.0,0.0,2.0,1.0,2.0,3.0,0.0,-3.4201,5.26
9.728393,0.10646584,-0.39994803,0.5710031,16.346153,340.346,0.20516655,0.44020408,1.0769231,3.1635222,1.8922429,-3.92,2163735.2,17.391838,5.647177,5.8830996,0.0,0.0,0.0,0.0,9.777289,5.098682,36.3982,28.625872,16.513126,11.434607,16.550102,5.2618914,20.04085,5.7336674,5.9179063,0.0,77.18041,11.818733,10.4705305,0.0,5.7495117,0.0,0.0,11.331113,17.04481,0.0,16.550102,0.0,5.8830996,16.969793,22.029827,0.0,4.515398,54.597305,21.594673,10.4705305,7.332925,0.0,0.0,9.5445,0.33872437,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,2.49568,6.56
13.057069,0.11677962,-1.7988104,0.4728714,20.185184,427.254,0.34267634,0.45819774,1.2962962,3.0110896,1.7955326,-2.51,2143417.0,6.606882,5.601051,0.0,5.559267,5.9693055,4.794537,9.778516,0.0,0.0,22.853682,36.75266,20.985847,29.012764,32.802174,0.0,9.551078,0.0,32.097248,0.0,61.848713,11.387856,5.559267,0.0,0.0,15.929944,28.28409,0.0,30.034914,0.0,22.290781,0.0,18.586971,29.059515,20.939096,0.0,17.557203,24.265469,15.929944,9.720841,7.681835,3.4670732,29.97201,1.7209054,-0.71167475,0.13269797,1.983918,0.0,0.0,2.0,1.0,2.0,3.0,0.0,2.8421,6.89
15.029697,0.0683588,-0.7200165,0.44703215,15.823529,459.525,0.35004225,0.3687712,0.9705882,3.3512502,1.5768151,-3.91,82370670.0,5.8172207,0.0,0.0,5.559267,5.6897435,9.361637,9.184952,4.6761026,0.0,54.597305,47.706573,13.089513,23.135067,16.590311,0.0,9.243202,11.651573,12.965578,30.37685,98.94879,11.126903,27.725258,10.077802,0.0,0.0,6.5447564,11.7351265,11.984273,0.0,22.029827,4.390415,17.848886,35.514458,23.111176,10.633467,6.066367,59.49721,0.0,11.576338,16.995745,0.0,27.575926,8.150713,5.5482407,0.87394935,2.0348582,0.0,0.0,1.0,3.0,1.0,4.0,1.0,2.5164,4.59
